MLP,1.5981179504457168,CNN,1.536463909365719,RNN,1.6111318474532685,self-att,2.5591740936553142
MLP,2.1135383709703515,CNN,1.3409908426228092,RNN,1.5536200759456897,self-att,2.547868734019963
MLP,2.1255821335977303,CNN,1.4708136683511412,RNN,1.6679649044307678,self-att,2.5720659528811005
MLP,2.3783543294617373,CNN,1.4331920304302208,RNN,1.7952322597173467,self-att,2.590327908730449
