MLP,1.9511022552102513,CNN,0.8923566480855664,RNN,2.6141564660585828,self-att,1.478812729847666
MLP,1.909356215898217,CNN,0.9201500169385431,RNN,2.565876310310659,self-att,1.6026862829642001
MLP,2.370144944228781,CNN,1.0177400530213356,RNN,2.5803158039963465,self-att,1.7348268506326334
